worker,time,term,objective,answer
4,26,surprised,surprise,Surprise
4,31,disgusted,disgust,Disgust
4,26,anticipating,anticipation,Anticipation
4,20,joyce,joy,Joy
4,30,heavenly,0,Joy
4,18,lynch,0,Anger
4,27,handicap,0,Sadness
4,25,disgusted,disgust,Disgust
4,32,joyce,joy,Joy
4,39,unruly,0,Anger
4,21,angered,anger,Anger
4,20,surprised,surprise,Surprise
4,21,flog,0,Joy
4,21,angerful,anger,Anger
4,21,surprising,surprise,Surprise
4,22,trusting,trust,Trust
4,22,disgusting,disgust,Disgust
4,21,scoff,0,Anticipation
5,7,sadly,sadness,Sadness
5,26,astray,0,Fear
5,4,disgustful,disgust,Disgust
5,27,despise,0,Anger
6,5,trusting,trust,Trust
6,14,anticipating,anticipation,Anticipation
6,6,joyous,joy,Joy
6,6,anticipated,anticipation,Anticipation
6,6,feared,fear,Fear
6,6,sad,sadness,Sadness
6,5,joyful,joy,Joy
6,7,joyous,joy,Joy
6,6,trusted,trust,Trust
6,21,fears,fear,Fear
7,10,repellent,0,Disgust
7,23,terrific,0,Joy
7,6,cherish,0,Joy
7,22,doubtless,0,Trust
7,11,displeased,0,Anger
7,13,flagship,0,Trust
8,22,joyce,joy,Joy
8,10,success,0,Joy
9,30,triumphant,0,Joy
9,18,manual,0,Disgust
9,25,anticipate,anticipation,Anticipation
9,65,trusting,trust,Trust
9,60,scorn,0,Disgust
9,12,saddened,sadness,Sadness
9,34,trusted,trust,Trust
9,83,disparaging,0,Disgust
9,10,surprisingly,surprise,Surprise
9,46,angerful,anger,Anger
9,36,surprisingly,surprise,Surprise
9,16,fears,fear,Fear
9,41,angerful,anger,Anger
9,33,coexisting,0,Anticipation
9,21,fearful,fear,Fear
9,52,disgusted,disgust,Disgust
9,42,joyous,joy,Joy
9,23,saddened,sadness,Sadness
9,47,surprising,surprise,Surprise
9,44,surprised,surprise,Surprise
9,64,fears,fear,Fear
9,29,saddened,sadness,Sadness
9,80,indomitable,0,Trust
9,86,rising,0,Joy
9,52,ail,0,Joy
9,65,truthful,0,Trust
9,68,angering,anger,Anger
9,28,trusted,trust,Trust
9,65,virulence,0,Disgust
9,62,delightful,0,Joy
9,13,antipathy,0,Anticipation
9,66,joyous,joy,Joy
9,42,delight,0,Joy
9,33,angered,anger,Anger
9,13,joyce,joy,Joy
9,25,alerts,0,Surprise
9,17,reward,0,Joy
9,24,soulless,0,Disgust
9,16,sadly,sadness,Sadness
9,14,constipation,0,Sadness
9,31,feared,fear,Fear
9,71,anticipating,anticipation,Anticipation
9,66,splash,0,Surprise
9,19,intrigue,0,Disgust
9,8,disgusting,disgust,Disgust
9,11,trustees,trust,Trust
9,35,funeral,0,Sadness
9,19,healing,0,Sadness
9,87,disgustful,disgust,Disgust
9,48,contributor,0,Anticipation
9,35,trusted,trust,Trust
9,66,messenger,0,Disgust
9,20,trusted,trust,Trust
9,21,utopian,0,Surprise
9,58,anticipated,anticipation,Anticipation
9,67,feared,fear,Fear
9,25,fears,fear,Fear
9,11,lace,0,Sadness
9,68,unattractive,0,Disgust
9,25,disgusted,disgust,Disgust
9,11,spur,0,Joy
9,12,cage,0,Fear
9,22,sad,sadness,Sadness
9,96,saddened,sadness,Sadness
9,74,joyce,joy,Joy
9,65,hug,0,Joy
9,54,discomfort,0,Disgust
9,68,joyce,joy,Joy
9,49,feared,fear,Fear
9,9,sad,sadness,Sadness
9,79,befriend,0,Joy
9,41,determination,0,Trust
9,30,angered,anger,Anger
9,101,sadly,sadness,Sadness
9,24,rue,0,Sadness
9,92,fears,fear,Fear
9,29,anticipating,anticipation,Anticipation
9,41,trustees,trust,Trust
9,26,anticipate,anticipation,Anticipation
9,14,trusted,trust,Trust
9,68,saddened,sadness,Sadness
9,105,sad,sadness,Sadness
9,15,disgusting,disgust,Disgust
9,48,disgusted,disgust,Disgust
9,48,disgustful,disgust,Disgust
9,48,predict,0,Surprise
9,33,sad,sadness,Sadness
9,12,angerful,anger,Anger
9,71,angered,anger,Anger
9,23,disgustful,disgust,Joy
9,97,feat,0,Joy
9,25,disgusted,disgust,Disgust
9,75,joyous,joy,Joy
9,9,joyce,joy,Joy
9,10,fearful,fear,Fear
9,62,base,0,Anticipation
9,25,angered,anger,Anger
9,11,anticipate,anticipation,Anticipation
9,16,uninvited,0,Sadness
9,42,farcical,0,Joy
9,73,heroism,0,Joy
9,21,disgusting,disgust,Disgust
9,52,disgustful,disgust,Joy
9,81,anticipating,anticipation,Anticipation
9,60,trusting,trust,Trust
9,29,lovable,0,Joy
10,11,joyful,joy,Joy
10,5,angerful,anger,Anger
10,5,anticipate,anticipation,Anticipation
10,7,disgusting,disgust,Disgust
10,6,sadly,sadness,Sadness
10,5,anticipating,anticipation,Anticipation
10,6,sad,sadness,Sadness
10,7,joyful,joy,Joy
10,7,saddened,sadness,Sadness
10,6,joyous,joy,Joy
10,6,trusted,trust,Trust
10,6,joyous,joy,Joy
10,5,surprisingly,surprise,Surprise
10,9,joyous,joy,Joy
10,5,anticipated,anticipation,Anticipation
10,7,joyful,joy,Joy
10,5,surprised,surprise,Surprise
10,8,disgusted,disgust,Disgust
10,6,angering,anger,Anger
10,5,surprising,surprise,Surprise
10,6,trusting,trust,Trust
10,8,surprisingly,surprise,Surprise
10,8,angerful,anger,Anger
10,6,truthfulness,0,Trust
10,6,surprisingly,surprise,Surprise
10,6,fears,fear,Fear
10,7,angerful,anger,Anger
10,5,fearful,fear,Fear
10,7,fearful,fear,Fear
10,6,disgusted,disgust,Disgust
10,5,anticipate,anticipation,Anticipation
10,8,trusting,trust,Trust
10,7,anticipated,anticipation,Anticipation
10,5,joyous,joy,Joy
10,7,disgustful,disgust,Disgust
10,6,joyful,joy,Joy
10,5,saddened,sadness,Sadness
10,12,surprising,surprise,Surprise
10,5,saddened,sadness,Sadness
10,5,fears,fear,Fear
10,5,angerful,anger,Anger
10,14,sadly,sadness,Sadness
10,7,saddened,sadness,Sadness
10,15,joyful,joy,Joy
10,5,saddened,sadness,Sadness
10,5,feared,fear,Fear
10,6,trustees,trust,Trust
10,5,feared,fear,Fear
10,5,trusted,trust,Trust
10,5,trustees,trust,Trust
10,5,angerful,anger,Anger
10,5,fearful,fear,Fear
10,4,anticipating,anticipation,Anticipation
10,6,cherish,0,Joy
10,6,fearful,fear,Fear
10,5,saddened,sadness,Sadness
10,5,anticipated,anticipation,Anticipation
10,8,joyous,joy,Joy
10,5,angered,anger,Anger
10,6,disgusted,disgust,Disgust
10,6,fears,fear,Fear
10,7,angering,anger,Anger
10,5,sadly,sadness,Sadness
10,5,anticipated,anticipation,Anticipation
10,5,angering,anger,Anger
10,5,anticipating,anticipation,Anticipation
10,6,joyful,joy,Joy
10,7,disgusting,disgust,Disgust
10,8,anticipating,anticipation,Anticipation
10,5,surprisingly,surprise,Surprise
10,13,joyous,joy,Joy
10,6,doubtless,0,Trust
10,5,surprisingly,surprise,Surprise
10,19,sadly,sadness,Sadness
10,5,trustees,trust,Trust
10,4,anticipated,anticipation,Anticipation
10,6,sadly,sadness,Sadness
10,11,angerful,anger,Anger
10,6,feared,fear,Fear
10,7,anticipate,anticipation,Anticipation
10,15,sad,sadness,Sadness
10,7,saddened,sadness,Sadness
10,13,feared,fear,Fear
10,8,trustees,trust,Trust
10,5,disgustful,disgust,Disgust
10,5,disgusting,disgust,Disgust
10,6,feared,fear,Fear
10,6,trusted,trust,Trust
10,6,surprising,surprise,Surprise
10,8,surprisingly,surprise,Surprise
10,5,fearful,fear,Fear
10,8,angering,anger,Anger
10,13,sad,sadness,Sadness
10,5,anticipated,anticipation,Anticipation
10,6,trusted,trust,Trust
10,6,trustees,trust,Trust
10,14,feared,fear,Fear
10,6,trustees,trust,Trust
10,9,trusted,trust,Trust
10,6,fearful,fear,Fear
10,5,anticipated,anticipation,Anticipation
10,7,feared,fear,Fear
10,11,fears,fear,Fear
10,5,disgustful,disgust,Disgust
10,5,anticipated,anticipation,Anticipation
10,5,surprising,surprise,Surprise
10,6,quarrel,0,Anger
10,6,sad,sadness,Sadness
10,14,disgustful,disgust,Disgust
10,7,saddened,sadness,Sadness
10,6,joyful,joy,Joy
10,6,joyous,joy,Joy
10,7,fearful,fear,Fear
10,6,saddened,sadness,Sadness
10,5,joyful,joy,Joy
10,7,feared,fear,Fear
10,8,surprisingly,surprise,Surprise
10,5,trusted,trust,Trust
10,8,surprising,surprise,Surprise
10,6,disgustful,disgust,Disgust
10,5,surprisingly,surprise,Surprise
10,6,joyous,joy,Joy
10,5,surprised,surprise,Surprise
10,7,angered,anger,Anger
10,6,anticipating,anticipation,Anticipation
10,6,joyful,joy,Joy
10,8,anticipate,anticipation,Anticipation
10,5,angerful,anger,Anger
10,5,trusting,trust,Trust
10,13,trusting,trust,Trust
10,6,surprisingly,surprise,Surprise
10,6,fears,fear,Fear
10,7,trustees,trust,Trust
10,5,fearful,fear,Fear
10,6,anticipating,anticipation,Anticipation
10,6,fears,fear,Fear
10,16,disgusted,disgust,Disgust
10,16,anticipate,anticipation,Anticipation
10,5,angered,anger,Anger
10,5,trusting,trust,Trust
10,5,trusted,trust,Trust
10,7,sadly,sadness,Sadness
10,6,fearful,fear,Fear
10,5,saddened,sadness,Sadness
10,5,sad,sadness,Sadness
10,5,disgusting,disgust,Disgust
10,5,disgusted,disgust,Disgust
10,7,feared,fear,Fear
10,12,anticipated,anticipation,Anticipation
10,6,sad,sadness,Sadness
10,9,angered,anger,Anger
10,5,trusted,trust,Trust
10,6,sad,sadness,Sadness
10,6,fears,fear,Fear
10,7,feared,fear,Fear
10,6,fearful,fear,Fear
10,14,joyful,joy,Joy
10,10,angerful,anger,Anger
10,7,sadly,sadness,Sadness
10,6,fearful,fear,Fear
10,5,feared,fear,Fear
10,14,fears,fear,Fear
10,5,angered,anger,Anger
10,5,trustees,trust,Trust
10,5,disgustful,disgust,Disgust
10,10,trustees,trust,Trust
10,5,angered,anger,Anger
10,6,sad,sadness,Sadness
10,7,angerful,anger,Anger
10,5,joyful,joy,Joy
10,5,successful,0,Joy
10,7,disgusted,disgust,Disgust
10,6,joyous,joy,Joy
10,5,surprising,surprise,Surprise
10,9,fearful,fear,Fear
10,5,sadly,sadness,Sadness
10,8,angered,anger,Anger
10,98,fears,fear,Fear
10,5,angering,anger,Anger
10,6,truth,0,Trust
10,6,surprised,surprise,Surprise
10,8,disgusting,disgust,Disgust
10,5,surprising,surprise,Surprise
10,10,disgusted,disgust,Disgust
10,7,disgusting,disgust,Disgust
10,6,disgusting,disgust,Disgust
10,6,trusted,trust,Trust
10,6,surprised,surprise,Surprise
10,6,sad,sadness,Sadness
10,6,saddened,sadness,Sadness
10,5,fearful,fear,Fear
10,5,anticipated,anticipation,Anticipation
10,5,anticipating,anticipation,Anticipation
10,6,angering,anger,Anger
10,5,trusting,trust,Trust
10,6,joyful,joy,Joy
10,6,angered,anger,Anger
10,7,joyful,joy,Joy
10,6,trustees,trust,Trust
10,6,feared,fear,Fear
10,6,anticipating,anticipation,Anticipation
10,8,sad,sadness,Sadness
11,9,trophy,0,Joy
11,15,mosque,0,Trust
11,17,inhumanity,0,Disgust
11,27,adrift,0,Joy
12,5,joyful,joy,Joy
12,17,fiesta,0,Joy
12,6,joyful,joy,Joy
12,15,virtuous,0,Trust
12,9,saddened,sadness,Sadness
12,5,joyce,joy,Joy
12,5,congratulatory,0,Joy
12,11,disparaging,0,Disgust
12,94,warrior,0,Trust
12,10,picnic,0,Joy
12,18,truthfulness,0,Trust
12,78,angerful,anger,Anger
12,10,odious,0,Disgust
12,13,anticipate,anticipation,Anticipation
12,21,glorify,0,Joy
12,15,homework,0,Anticipation
12,12,joyce,joy,Joy
12,28,overdue,0,Fear
12,12,saddened,sadness,Sadness
12,34,rogue,0,Anger
12,13,angering,anger,Anger
12,11,mutilated,0,Fear
12,13,devilish,0,Fear
12,11,fearful,fear,Fear
12,17,retribution,0,Anger
12,42,delight,0,Joy
12,8,angerful,anger,Anger
12,32,beam,0,Joy
12,16,theology,0,Trust
12,7,soulless,0,Sadness
12,21,sadly,sadness,Sadness
12,9,expletive,0,Anger
12,22,unsafe,0,Fear
12,34,splash,0,Surprise
12,8,disgusting,disgust,Disgust
12,12,uplift,0,Joy
12,13,surprisingly,surprise,Surprise
12,13,wreak,0,Fear
12,81,trusting,trust,Trust
12,18,disgusting,disgust,Disgust
12,13,feared,fear,Fear
12,11,sad,sadness,Sadness
12,34,anticipated,anticipation,Anticipation
12,17,incestuous,0,Disgust
12,24,khan,0,Surprise
12,11,trusted,trust,Trust
12,7,utopian,0,Joy
12,15,change,0,Fear
12,34,lace,0,Joy
12,7,disgustful,disgust,Disgust
12,34,subsidence,0,Fear
12,17,displeased,0,Anger
12,29,emancipation,0,Fear
12,5,disgustful,disgust,Disgust
12,17,joyce,joy,Joy
12,40,generosity,0,Trust
12,30,sloppy,0,Disgust
12,20,subjugation,0,Fear
12,24,preclude,0,Fear
12,36,angered,anger,Anger
12,17,inhumanity,0,Anger
12,7,anticipated,anticipation,Anticipation
12,13,prediction,0,Anticipation
12,28,censor,0,Anger
12,26,feat,0,Joy
12,26,sad,sadness,Sadness
12,27,intelligent,0,Joy
12,7,vigilance,0,Fear
12,19,success,0,Joy
12,30,filth,0,Disgust
12,6,disgusting,disgust,Disgust
12,32,taboo,0,Disgust
12,5,abundance,0,Joy
12,25,comptroller,0,Joy
12,7,harmony,0,Joy
13,49,treasurer,0,Trust
13,8,angerful,anger,Anger
13,38,virtuous,0,Trust
13,13,trusted,trust,Trust
13,9,surprisingly,surprise,Surprise
13,9,joyous,joy,Joy
13,7,angerful,anger,Anger
13,9,disgustful,disgust,Disgust
13,23,joyful,joy,Joy
13,21,saddened,sadness,Sadness
13,6,joyful,joy,Joy
13,10,trustees,trust,Trust
13,5,devilish,0,Fear
13,8,provocation,0,Anger
13,6,fearful,fear,Fear
13,13,anticipating,anticipation,Anticipation
13,6,angered,anger,Anger
13,9,sadly,sadness,Sadness
13,6,feared,fear,Fear
13,36,joyous,joy,Joy
13,10,disgusting,disgust,Disgust
13,13,anticipated,anticipation,Anticipation
13,13,angerful,anger,Anger
13,7,feared,fear,Fear
13,17,bridal,0,Joy
13,29,saddened,sadness,Sadness
13,29,contributor,0,Trust
13,15,angering,anger,Anger
13,7,sad,sadness,Sadness
13,20,anticipated,anticipation,Anticipation
13,10,disgustful,disgust,Disgust
13,6,joyce,joy,Joy
13,12,joyful,joy,Joy
13,9,surprisingly,surprise,Surprise
13,15,befriend,0,Trust
13,18,surprised,surprise,Joy
13,6,anticipating,anticipation,Anticipation
13,8,fearful,fear,Fear
13,15,inhumanity,0,Sadness
13,21,disgustful,disgust,Disgust
13,16,disgustful,disgust,Disgust
13,12,joyous,joy,Joy
13,6,sad,sadness,Sadness
13,9,fears,fear,Fear
14,9,repellent,0,Disgust
14,6,wicked,0,Fear
14,11,astray,0,Sadness
14,11,withstand,0,Trust
14,9,intact,0,Trust
14,7,reprisal,0,Anger
14,10,swim,0,Joy
14,5,harmoniously,0,Joy
14,7,angering,anger,Anger
14,8,forsaken,0,Sadness
14,8,usher,0,Trust
14,5,anticipating,anticipation,Anticipation
14,9,surprised,surprise,Sadness
14,6,saddened,sadness,Sadness
14,6,joyous,joy,Joy
14,43,sump,0,Disgust
14,10,assuredly,0,Trust
14,7,despicable,0,Disgust
14,5,joyce,joy,Joy
14,7,battalion,0,Trust
14,5,fearful,fear,Fear
14,5,angering,anger,Anger
14,6,fears,fear,Fear
14,5,militia,0,Trust
14,5,slump,0,Sadness
14,8,timid,0,Fear
14,7,angered,anger,Anger
14,16,shell,0,Trust
14,7,saddened,sadness,Sadness
14,7,chairwoman,0,Trust
14,9,fierce,0,Anger
14,36,dispel,0,Joy
14,9,socialism,0,Fear
14,4,anticipate,anticipation,Anticipation
14,7,surprising,surprise,Surprise
14,9,unconstrained,0,Surprise
14,5,sadly,sadness,Sadness
14,5,disgusting,disgust,Disgust
14,6,angering,anger,Anger
14,15,anticipate,anticipation,Anticipation
14,5,vicar,0,Trust
14,6,protector,0,Trust
14,6,attorney,0,Trust
14,6,repress,0,Sadness
14,10,buzz,0,Surprise
14,11,shoulder,0,Trust
14,14,detonation,0,Anticipation
14,7,uninvited,0,Disgust
14,10,picturesque,0,Joy
14,7,confiscate,0,Fear
14,9,extermination,0,Fear
14,7,surprised,surprise,Surprise
14,9,riddle,0,Surprise
14,5,disgusted,disgust,Disgust
14,6,angering,anger,Anger
14,6,shooter,0,Fear
14,7,jurist,0,Trust
14,14,forsake,0,Sadness
14,4,fears,fear,Fear
14,6,prescient,0,Trust
14,5,trusted,trust,Trust
14,6,morbid,0,Disgust
14,12,senate,0,Trust
14,6,afflict,0,Sadness
14,8,repelling,0,Disgust
14,8,comptroller,0,Trust
14,12,quaint,0,Joy
14,5,anticipate,anticipation,Anticipation
14,29,ruinous,0,Fear
14,17,festival,0,Joy
14,6,anticipated,anticipation,Anticipation
14,10,accurate,0,Trust
14,15,sadly,sadness,Sadness
14,4,joyous,joy,Joy
14,9,graduation,0,Joy
14,6,unspeakable,0,Fear
14,7,anticipating,anticipation,Anticipation
14,10,joyful,joy,Joy
14,6,joyce,joy,Joy
14,8,saddened,sadness,Sadness
14,7,trustees,trust,Trust
14,5,sadly,sadness,Sadness
14,20,dogma,0,Trust
14,8,murky,0,Disgust
14,9,stint,0,Anger
14,26,insolvent,0,Sadness
14,5,fearful,fear,Fear
14,4,disgusted,disgust,Disgust
14,5,advocacy,0,Trust
14,8,reparation,0,Trust
14,8,blackmail,0,Fear
14,6,angerful,anger,Anger
14,5,saddened,sadness,Sadness
14,29,gentry,0,Trust
14,14,sectarian,0,Trust
14,10,decry,0,Surprise
14,9,arsenic,0,Disgust
14,6,sad,sadness,Sadness
14,11,overpriced,0,Sadness
14,6,combative,0,Anger
14,15,ardent,0,Surprise
14,8,fragile,0,Sadness
14,30,surprisingly,surprise,Surprise
14,6,angered,anger,Anger
14,13,electorate,0,Trust
14,7,surprising,surprise,Surprise
14,6,trusting,trust,Trust
14,11,joker,0,Surprise
14,6,angered,anger,Anger
14,10,disgusted,disgust,Disgust
14,5,joyous,joy,Joy
14,7,trustees,trust,Trust
14,7,vigil,0,Trust
14,9,disgusted,disgust,Disgust
14,12,disintegrate,0,Fear
14,10,discord,0,Sadness
14,10,disparage,0,Disgust
14,5,feared,fear,Fear
14,17,litigate,0,Trust
14,6,anticipating,anticipation,Anticipation
14,7,fury,0,Anger
14,8,surprising,surprise,Surprise
14,12,heal,0,Fear
14,25,ghetto,0,Sadness
14,6,angered,anger,Anger
14,13,alertness,0,Anticipation
14,7,belligerent,0,Anger
14,5,joyous,joy,Joy
14,7,inauguration,0,Trust
14,7,outdo,0,Surprise
14,7,sad,sadness,Sadness
14,35,compliment,0,Joy
14,6,career,0,Joy
14,9,humility,0,Trust
14,5,anticipate,anticipation,Anticipation
14,6,trusting,trust,Trust
14,5,belt,0,Fear
14,18,egotistical,0,Disgust
14,7,surprised,surprise,Surprise
14,5,saddened,sadness,Sadness
14,10,angerful,anger,Anger
14,8,shun,0,Disgust
14,6,fret,0,Fear
14,5,angering,anger,Anger
14,6,diligence,0,Trust
14,7,massage,0,Joy
14,14,obstacle,0,Anger
14,16,disgustful,disgust,Disgust
14,6,surprising,surprise,Surprise
14,15,attainable,0,Joy
14,11,lull,0,Sadness
14,4,smile,0,Joy
14,5,anticipating,anticipation,Anticipation
14,13,omnipotence,0,Joy
14,6,reassure,0,Trust
14,7,acrobat,0,Surprise
14,9,patron,0,Joy
14,5,trusting,trust,Trust
14,5,trusted,trust,Trust
14,8,congregation,0,Trust
14,8,surprised,surprise,Surprise
14,5,disgusted,disgust,Disgust
14,5,heavenly,0,Joy
14,8,lynch,0,Sadness
14,8,handicap,0,Sadness
14,5,disgusted,disgust,Disgust
14,5,trusting,trust,Trust
15,10,triumphant,0,Joy
15,8,treasurer,0,Trust
15,9,joyous,joy,Joy
15,10,coexisting,0,Trust
15,27,sadly,sadness,Sadness
15,7,surprisingly,surprise,Surprise
15,37,accidental,0,Surprise
15,11,aggravating,0,Anger
15,7,disgustful,disgust,Disgust
15,8,angered,anger,Anger
15,9,joyful,joy,Joy
15,7,trustees,trust,Trust
16,7,surprising,surprise,Surprise
16,9,liquor,0,Disgust
16,7,joyous,joy,Joy
16,10,prevalent,0,Joy
16,8,saddened,sadness,Sadness
16,9,intact,0,Trust
16,12,reconstruction,0,Joy
16,20,listless,0,Fear
16,11,vindicate,0,Trust
16,9,trustees,trust,Fear
16,12,swim,0,Anticipation
16,13,prestige,0,Joy
16,10,expletive,0,Anger
16,7,surprised,surprise,Surprise
16,9,snake,0,Fear
16,7,trusted,trust,Trust
16,8,harmoniously,0,Trust
16,13,feared,fear,Fear
16,10,messenger,0,Surprise
16,17,scar,0,Sadness
16,12,utopian,0,Joy
16,11,organization,0,Trust
16,10,magician,0,Surprise
16,20,spur,0,Joy
16,8,winner,0,Joy
16,11,immediacy,0,Fear
16,9,inseparable,0,Trust
16,10,ailing,0,Fear
16,7,beaming,0,Joy
16,12,subvert,0,Surprise
16,42,shack,0,Disgust
16,15,horrified,0,Fear
16,7,joyful,joy,Joy
16,11,surprised,surprise,Surprise
16,13,sag,0,Disgust
16,9,despicable,0,Anger
16,8,vulnerability,0,Fear
16,8,trusted,trust,Trust
16,12,magnet,0,Trust
16,13,beauty,0,Joy
16,10,militia,0,Fear
16,8,garrison,0,Fear
16,10,predict,0,Anticipation
16,8,fears,fear,Fear
16,7,joyful,joy,Joy
16,7,friendship,0,Trust
16,11,adrift,0,Fear
16,8,infect,0,Fear
16,9,successful,0,Joy
16,10,battery,0,Fear
16,13,loon,0,Disgust
16,11,repress,0,Fear
16,8,anticipated,anticipation,Anticipation
16,10,bout,0,Anger
16,9,farcical,0,Disgust
16,8,authoritative,0,Fear
16,11,swig,0,Disgust
16,8,angering,anger,Anger
16,9,libel,0,Disgust
16,7,planning,0,Anticipation
16,10,repelling,0,Disgust
16,7,surprising,surprise,Surprise
16,7,anticipate,anticipation,Anticipation
16,9,surprised,surprise,Surprise
16,7,festival,0,Joy
16,7,angerful,anger,Anger
16,27,absentee,0,Anticipation
16,10,paragon,0,Surprise
16,7,anticipating,anticipation,Anticipation
16,8,unjustifiable,0,Anger
16,7,joyful,joy,Joy
16,11,razor,0,Fear
16,15,insolvent,0,Sadness
16,8,trusted,trust,Trust
16,10,wither,0,Sadness
16,14,repression,0,Fear
16,7,advocacy,0,Trust
16,15,gentry,0,Anticipation
16,8,glow,0,Joy
16,14,euthanasia,0,Fear
16,10,overpriced,0,Disgust
16,10,mathematical,0,Fear
16,7,surprisingly,surprise,Surprise
16,9,treacherous,0,Fear
16,8,prophecy,0,Anticipation
16,9,surprising,surprise,Surprise
16,8,joker,0,Joy
16,7,disgusted,disgust,Disgust
16,8,trustees,trust,Fear
16,12,inconvenient,0,Disgust
16,7,anticipated,anticipation,Anticipation
16,9,fears,fear,Fear
16,8,surprising,surprise,Surprise
16,7,ghetto,0,Sadness
16,8,joyce,joy,Joy
16,9,angering,anger,Anger
16,36,deformity,0,Sadness
16,8,harbinger,0,Anticipation
16,8,unfold,0,Anticipation
16,8,swerve,0,Fear
16,7,laugh,0,Joy
16,7,anticipate,anticipation,Anticipation
16,7,sadly,sadness,Sadness
16,7,disgustful,disgust,Disgust
16,8,egotistical,0,Disgust
16,8,fears,fear,Fear
16,7,surprised,surprise,Surprise
16,9,giggle,0,Joy
16,12,shun,0,Fear
16,12,trustees,trust,Anticipation
16,11,lull,0,Anticipation
16,7,trusting,trust,Trust
16,11,joyous,joy,Joy
16,7,dandy,0,Joy
16,7,anticipated,anticipation,Anticipation
16,6,joyce,joy,Joy
16,7,disgusted,disgust,Disgust
16,11,unruly,0,Fear
16,14,flog,0,Anger
16,9,angerful,anger,Anger
16,7,surprising,surprise,Surprise
16,8,trusting,trust,Trust
16,7,disgusting,disgust,Disgust
16,8,scoff,0,Disgust
17,9,eagle,0,Trust
17,5,anticipated,anticipation,Anticipation
17,5,disgustful,disgust,Disgust
17,16,virulence,0,Disgust
17,6,partnership,0,Trust
17,5,surprised,surprise,Surprise
17,5,disgusting,disgust,Disgust
17,23,incestuous,0,Disgust
17,7,organization,0,Trust
17,10,usher,0,Surprise
17,9,felon,0,Fear
17,31,underpaid,0,Anger
17,7,erotic,0,Trust
17,7,slam,0,Anger
17,12,destitute,0,Sadness
17,18,authoritative,0,Trust
17,6,surprising,surprise,Surprise
17,32,surprised,surprise,Surprise
17,47,trusted,trust,Trust
17,9,horizon,0,Anticipation
17,13,jurist,0,Trust
17,80,afflict,0,Disgust
17,6,repelling,0,Disgust
17,4,illuminate,0,Joy
17,4,solidarity,0,Trust
17,4,surprisingly,surprise,Surprise
17,6,angerful,anger,Anger
17,9,clap,0,Joy
17,4,trusting,trust,Trust
17,10,hawk,0,Anger
17,5,joyful,joy,Joy
17,44,tribune,0,Trust
17,5,fears,fear,Fear
17,7,wither,0,Sadness
17,6,feared,fear,Fear
17,21,mathematical,0,Trust
17,13,fragile,0,Fear
17,7,immortality,0,Anticipation
17,5,trusted,trust,Trust
17,7,theological,0,Trust
17,17,prophecy,0,Anticipation
17,10,angered,anger,Anger
17,8,inconvenient,0,Anger
17,6,feared,fear,Fear
17,7,discord,0,Anger
17,4,fury,0,Anger
17,25,surprising,surprise,Surprise
17,10,mutilation,0,Anger
17,7,anticipate,anticipation,Anticipation
17,8,ghetto,0,Disgust
17,18,angered,anger,Anger
17,8,belligerent,0,Anger
17,5,angering,anger,Anger
17,12,compliment,0,Trust
17,6,glitter,0,Joy
17,14,harbinger,0,Anticipation
17,7,trusted,trust,Trust
17,5,anticipate,anticipation,Anticipation
17,5,trusting,trust,Trust
17,8,disservice,0,Sadness
17,5,surprised,surprise,Surprise
17,28,surprising,surprise,Surprise
17,7,withered,0,Sadness
17,8,attainable,0,Anticipation
17,6,trusting,trust,Trust
17,19,salute,0,Trust
17,6,trusted,trust,Trust
17,6,angering,anger,Anger
17,32,heavenly,0,Joy
17,5,flog,0,Anger
17,77,trusting,trust,Trust
17,5,disgusting,disgust,Disgust
18,6,anticipate,anticipation,Anticipation
18,8,trophy,0,Joy
18,6,disgustful,disgust,Disgust
