worker,time,row,term,objective,answer
4,9,40,tribunal,0,Trust
5,13,40,tribunal,0,Trust
6,16,40,tribunal,0,Trust
10,17,40,tribunal,0,Sadness
8,21,40,tribunal,0,Trust
14,21,40,tribunal,0,Trust
1,5,40,tribunal,0,Trust
5,8,418,cocaine,0,Fear
6,61,418,cocaine,0,Disgust
4,4,418,cocaine,0,Anticipation
11,7,418,cocaine,0,Disgust
16,5,418,cocaine,0,Disgust
7,12,418,cocaine,0,Joy
10,21,418,cocaine,0,Fear
8,7,418,cocaine,0,Disgust
14,105,418,cocaine,0,Disgust
1,7,418,cocaine,0,Fear
11,27,226,uplift,0,Trust
4,7,226,uplift,0,Joy
1,5,226,uplift,0,Joy
14,32,226,uplift,0,Anticipation
8,26,226,uplift,0,Joy
16,3,226,uplift,0,Joy
10,40,226,uplift,0,Sadness
13,23,226,uplift,0,Disgust
19,3,226,uplift,0,Trust
3,14,226,uplift,0,Fear
16,5,419,ineffectual,0,Sadness
3,15,419,ineffectual,0,Joy
6,64,419,ineffectual,0,Disgust
8,29,419,ineffectual,0,Disgust
7,9,419,ineffectual,0,Disgust
11,20,419,ineffectual,0,Disgust
1,5,419,ineffectual,0,Sadness
10,18,419,ineffectual,0,Disgust
14,18,419,ineffectual,0,Anger
4,11,419,ineffectual,0,Sadness
5,10,227,dart,0,Anger
11,25,227,dart,0,Trust
17,6,227,dart,0,Surprise
1,5,227,dart,0,Anger
4,4,227,dart,0,Surprise
8,9,227,dart,0,Fear
10,23,227,dart,0,Sadness
6,12,227,dart,0,Trust
12,16,227,dart,0,Trust
16,4,227,dart,0,Fear
4,22,41,unbridled,0,Anticipation
19,4,41,unbridled,0,Disgust
24,44,41,unbridled,0,Joy
16,4,41,unbridled,0,Anger
10,21,41,unbridled,0,Disgust
12,10,41,unbridled,0,Disgust
7,11,41,unbridled,0,Sadness
17,5,41,unbridled,0,Surprise
6,26,41,unbridled,0,Anger
1,8,41,unbridled,0,Surprise
17,4,420,quarrel,0,Anger
8,6,420,quarrel,0,Anger
19,6,420,quarrel,0,Anger
6,40,420,quarrel,0,Anger
4,4,420,quarrel,0,Anger
1,5,420,quarrel,0,Anger
2,4,420,quarrel,0,Anger
10,11,420,quarrel,0,Disgust
12,12,420,quarrel,0,Anger
11,10,420,quarrel,0,Anger
5,7,228,winner,0,Joy
23,5,228,winner,0,Joy
21,3,228,winner,0,Joy
10,32,228,winner,0,Joy
4,5,228,winner,0,Joy
19,4,228,winner,0,Joy
1,5,228,winner,0,Joy
3,9,228,winner,0,Anger
13,21,228,winner,0,Joy
8,17,228,winner,0,Joy
11,7,42,unjustifiable,0,Disgust
2,5,42,unjustifiable,0,Disgust
13,25,42,unjustifiable,0,Sadness
4,7,42,unjustifiable,0,Anger
5,8,42,unjustifiable,0,Anger
16,4,42,unjustifiable,0,Disgust
6,39,42,unjustifiable,0,Disgust
1,6,42,unjustifiable,0,Anger
10,24,42,unjustifiable,0,Sadness
12,35,42,unjustifiable,0,Disgust
11,13,421,partnership,0,Trust
4,4,421,partnership,0,Trust
10,39,421,partnership,0,Trust
5,27,421,partnership,0,Trust
6,27,421,partnership,0,Trust
1,5,421,partnership,0,Trust
19,4,421,partnership,0,Trust
14,19,421,partnership,0,Anticipation
25,37,421,partnership,0,Trust
13,46,421,partnership,0,Trust
3,23,229,expletive,0,Fear
10,42,229,expletive,0,Sadness
19,6,229,expletive,0,Sadness
11,34,229,expletive,0,Trust
14,16,229,expletive,0,Surprise
1,6,229,expletive,0,Anger
4,4,229,expletive,0,Anger
6,17,229,expletive,0,Disgust
12,11,229,expletive,0,Disgust
8,17,229,expletive,0,Trust
8,18,43,censor,0,Anticipation
5,12,43,censor,0,Fear
4,10,43,censor,0,Anger
11,13,43,censor,0,Trust
9,7,43,censor,0,Sadness
6,19,43,censor,0,Trust
2,4,43,censor,0,Surprise
10,21,43,censor,0,Disgust
13,17,43,censor,0,Disgust
1,9,43,censor,0,Anger
10,8,422,perceive,0,Trust
12,18,422,perceive,0,Trust
16,4,422,perceive,0,Anticipation
26,16,422,perceive,0,Anticipation
5,8,422,perceive,0,Anticipation
11,6,422,perceive,0,Trust
4,4,422,perceive,0,Anticipation
1,8,422,perceive,0,Anticipation
13,38,422,perceive,0,Sadness
6,16,422,perceive,0,Trust
4,6,230,withstand,0,Trust
6,36,230,withstand,0,Trust
3,30,230,withstand,0,Trust
14,14,230,withstand,0,Trust
11,37,230,withstand,0,Trust
10,19,230,withstand,0,Sadness
5,14,230,withstand,0,Fear
12,13,230,withstand,0,Trust
1,5,230,withstand,0,Trust
17,16,230,withstand,0,Anticipation
1,4,44,litigate,0,Anticipation
2,4,44,litigate,0,Trust
6,24,44,litigate,0,Fear
13,25,44,litigate,0,Disgust
4,7,44,litigate,0,Anger
14,15,44,litigate,0,Anger
19,4,44,litigate,0,Disgust
7,13,44,litigate,0,Anticipation
10,8,44,litigate,0,Fear
11,8,44,litigate,0,Disgust
4,5,423,picturesque,0,Joy
1,6,423,picturesque,0,Surprise
10,29,423,picturesque,0,Trust
13,19,423,picturesque,0,Fear
6,20,423,picturesque,0,Joy
3,15,423,picturesque,0,Anticipation
16,15,423,picturesque,0,Joy
17,7,423,picturesque,0,Joy
8,26,423,picturesque,0,Joy
7,8,423,picturesque,0,Joy
13,18,231,dagger,0,Disgust
10,45,231,dagger,0,Disgust
16,4,231,dagger,0,Fear
6,16,231,dagger,0,Anger
1,6,231,dagger,0,Fear
7,8,231,dagger,0,Fear
12,16,231,dagger,0,Anger
11,14,231,dagger,0,Anger
8,20,231,dagger,0,Fear
4,4,231,dagger,0,Fear
13,21,45,dismay,0,Sadness
1,5,45,dismay,0,Sadness
16,4,45,dismay,0,Sadness
7,7,45,dismay,0,Sadness
10,19,45,dismay,0,Disgust
11,6,45,dismay,0,Disgust
6,19,45,dismay,0,Anger
4,7,45,dismay,0,Sadness
15,7,45,dismay,0,Sadness
3,22,45,dismay,0,Trust
2,4,424,postponement,0,Anticipation
12,26,424,postponement,0,Anticipation
10,29,424,postponement,0,Trust
16,4,424,postponement,0,Anticipation
1,7,424,postponement,0,Surprise
4,4,424,postponement,0,Anticipation
8,16,424,postponement,0,Surprise
13,22,424,postponement,0,Sadness
6,8,424,postponement,0,Anticipation
11,7,424,postponement,0,Anticipation
7,35,232,negation,0,Anger
1,8,232,negation,0,Anger
10,38,232,negation,0,Anger
12,11,232,negation,0,Sadness
14,15,232,negation,0,Anger
8,86,232,negation,0,Disgust
11,61,232,negation,0,Disgust
4,7,232,negation,0,Disgust
16,4,232,negation,0,Sadness
13,21,232,negation,0,Sadness
10,19,46,detonation,0,Anticipation
16,8,46,detonation,0,Anger
8,25,46,detonation,0,Fear
19,4,46,detonation,0,Disgust
17,4,46,detonation,0,Surprise
4,7,46,detonation,0,Surprise
12,12,46,detonation,0,Anticipation
14,18,46,detonation,0,Disgust
1,4,46,detonation,0,Anger
6,15,46,detonation,0,Anger
5,14,233,emancipation,0,Joy
7,10,233,emancipation,0,Surprise
11,47,233,emancipation,0,Trust
10,20,233,emancipation,0,Sadness
13,24,233,emancipation,0,Anger
16,3,233,emancipation,0,Anticipation
6,20,233,emancipation,0,Trust
4,6,233,emancipation,0,Joy
1,10,233,emancipation,0,Joy
2,6,233,emancipation,0,Anticipation
19,4,47,detonate,0,Fear
10,19,47,detonate,0,Anger
8,15,47,detonate,0,Anger
5,8,47,detonate,0,Anger
13,23,47,detonate,0,Disgust
6,15,47,detonate,0,Anger
11,19,47,detonate,0,Anger
4,6,47,detonate,0,Surprise
1,7,47,detonate,0,Surprise
16,13,47,detonate,0,Anger
16,5,425,behemoth,0,Anger
11,14,425,behemoth,0,Anger
17,4,425,behemoth,0,Fear
12,22,425,behemoth,0,Disgust
13,22,425,behemoth,0,Fear
1,6,425,behemoth,0,Surprise
10,91,425,behemoth,0,Anticipation
4,7,425,behemoth,0,Fear
8,37,425,behemoth,0,Fear
14,34,425,behemoth,0,Anticipation
1,5,48,sunk,0,Surprise
8,8,48,sunk,0,Sadness
7,6,48,sunk,0,Sadness
2,3,48,sunk,0,Sadness
12,13,48,sunk,0,Sadness
14,13,48,sunk,0,Sadness
16,3,48,sunk,0,Sadness
4,5,48,sunk,0,Sadness
10,21,48,sunk,0,Anger
11,8,48,sunk,0,Sadness
17,4,234,pollute,0,Disgust
10,27,234,pollute,0,Disgust
8,16,234,pollute,0,Disgust
11,8,234,pollute,0,Disgust
13,29,234,pollute,0,Disgust
6,8,234,pollute,0,Disgust
4,4,234,pollute,0,Disgust
14,9,234,pollute,0,Disgust
18,23,234,pollute,0,Disgust
1,8,234,pollute,0,Anger
14,18,426,prescient,0,Anticipation
12,38,426,prescient,0,Anticipation
8,29,426,prescient,0,Anticipation
10,21,426,prescient,0,Surprise
3,30,426,prescient,0,Joy
11,18,426,prescient,0,Anticipation
1,6,426,prescient,0,Anticipation
13,18,426,prescient,0,Surprise
5,9,426,prescient,0,Anticipation
4,4,426,prescient,0,Anticipation
12,15,49,intrigue,0,Fear
1,6,49,intrigue,0,Fear
16,5,49,intrigue,0,Surprise
10,20,49,intrigue,0,Anticipation
6,78,49,intrigue,0,Disgust
8,29,49,intrigue,0,Anticipation
14,13,49,intrigue,0,Anger
2,8,49,intrigue,0,Joy
11,33,49,intrigue,0,Disgust
4,4,49,intrigue,0,Anticipation
23,3,235,pollution,0,Disgust
12,14,235,pollution,0,Disgust
10,19,235,pollution,0,Disgust
2,3,235,pollution,0,Disgust
6,10,235,pollution,0,Disgust
4,4,235,pollution,0,Disgust
19,28,235,pollution,0,Disgust
1,6,235,pollution,0,Disgust
8,9,235,pollution,0,Disgust
3,16,235,pollution,0,Sadness
12,107,50,indomitable,0,Sadness
5,10,50,indomitable,0,Fear
10,21,50,indomitable,0,Disgust
11,49,50,indomitable,0,Trust
4,6,50,indomitable,0,Trust
7,19,50,indomitable,0,Surprise
14,11,50,indomitable,0,Anticipation
6,61,50,indomitable,0,Trust
1,10,50,indomitable,0,Joy
17,5,50,indomitable,0,Trust
6,9,236,plan,0,Trust
1,4,236,plan,0,Anticipation
2,8,236,plan,0,Trust
17,4,236,plan,0,Anticipation
8,7,236,plan,0,Anticipation
12,22,236,plan,0,Trust
5,8,236,plan,0,Anticipation
10,24,236,plan,0,Sadness
9,10,236,plan,0,Surprise
4,4,236,plan,0,Anticipation
10,24,427,prevalent,0,Fear
8,45,427,prevalent,0,Trust
4,11,427,prevalent,0,Anticipation
16,7,427,prevalent,0,Trust
1,6,427,prevalent,0,Anticipation
11,41,427,prevalent,0,Trust
7,21,427,prevalent,0,Surprise
19,4,427,prevalent,0,Anticipation
13,26,427,prevalent,0,Sadness
12,23,427,prevalent,0,Surprise
11,69,428,prognostic,0,Joy
10,22,428,prognostic,0,Anticipation
1,5,428,prognostic,0,Anticipation
17,5,428,prognostic,0,Anticipation
6,55,428,prognostic,0,Trust
9,7,428,prognostic,0,Disgust
3,19,428,prognostic,0,Sadness
13,21,428,prognostic,0,Joy
4,4,428,prognostic,0,Anticipation
8,49,428,prognostic,0,Anticipation
7,8,51,jeopardize,0,Fear
22,24,51,jeopardize,0,Fear
1,6,51,jeopardize,0,Fear
16,4,51,jeopardize,0,Fear
10,18,51,jeopardize,0,Fear
4,5,51,jeopardize,0,Fear
2,4,51,jeopardize,0,Fear
11,22,51,jeopardize,0,Disgust
13,21,51,jeopardize,0,Fear
8,24,51,jeopardize,0,Fear
2,4,237,planning,0,Trust
12,17,237,planning,0,Anticipation
10,20,237,planning,0,Trust
16,5,237,planning,0,Anticipation
6,11,237,planning,0,Trust
14,6,237,planning,0,Anticipation
19,4,237,planning,0,Anticipation
4,5,237,planning,0,Anticipation
1,4,237,planning,0,Anticipation
3,15,237,planning,0,Fear
4,3,52,inauguration,0,Anticipation
8,7,52,inauguration,0,Joy
3,10,52,inauguration,0,Disgust
5,10,52,inauguration,0,Joy
1,6,52,inauguration,0,Surprise
6,8,52,inauguration,0,Joy
11,20,52,inauguration,0,Joy
16,4,52,inauguration,0,Anticipation
14,7,52,inauguration,0,Joy
10,20,52,inauguration,0,Joy
12,35,238,omnipotence,0,Trust
14,14,238,omnipotence,0,Anticipation
1,7,238,omnipotence,0,Anticipation
13,25,238,omnipotence,0,Anger
11,32,238,omnipotence,0,Trust
7,32,238,omnipotence,0,Surprise
4,4,238,omnipotence,0,Trust
10,32,238,omnipotence,0,Sadness
3,10,238,omnipotence,0,Trust
8,30,238,omnipotence,0,Trust
6,56,429,protector,0,Trust
8,6,429,protector,0,Trust
26,9,429,protector,0,Trust
10,17,429,protector,0,Disgust
4,4,429,protector,0,Trust
20,8,429,protector,0,Trust
11,7,429,protector,0,Trust
7,6,429,protector,0,Anticipation
1,4,429,protector,0,Trust
3,38,429,protector,0,Sadness
4,3,53,inaugural,0,Anticipation
10,18,53,inaugural,0,Fear
8,7,53,inaugural,0,Joy
6,9,53,inaugural,0,Joy
14,8,53,inaugural,0,Anticipation
19,4,53,inaugural,0,Joy
12,25,53,inaugural,0,Anticipation
3,26,53,inaugural,0,Disgust
1,7,53,inaugural,0,Anticipation
16,4,53,inaugural,0,Anticipation
1,6,239,elect,0,Anticipation
19,4,239,elect,0,Trust
10,24,239,elect,0,Disgust
13,23,239,elect,0,Trust
4,6,239,elect,0,Trust
6,18,239,elect,0,Trust
7,6,239,elect,0,Anticipation
17,4,239,elect,0,Trust
8,9,239,elect,0,Trust
14,6,239,elect,0,Anticipation
5,9,430,reappear,0,Surprise
14,8,430,reappear,0,Joy
16,4,430,reappear,0,Surprise
4,5,430,reappear,0,Surprise
19,3,430,reappear,0,Anticipation
10,25,430,reappear,0,Fear
1,5,430,reappear,0,Surprise
8,6,430,reappear,0,Anticipation
6,12,430,reappear,0,Trust
13,50,430,reappear,0,Anger
5,13,54,illuminate,0,Joy
14,26,54,illuminate,0,Joy
1,6,54,illuminate,0,Anticipation
8,11,54,illuminate,0,Surprise
11,27,54,illuminate,0,Trust
3,12,54,illuminate,0,Fear
4,5,54,illuminate,0,Anticipation
19,4,54,illuminate,0,Joy
13,19,54,illuminate,0,Surprise
10,26,54,illuminate,0,Sadness
26,13,240,dispassionate,0,Sadness
14,11,240,dispassionate,0,Trust
1,11,240,dispassionate,0,Sadness
11,18,240,dispassionate,0,Disgust
13,23,240,dispassionate,0,Disgust
4,6,240,dispassionate,0,Sadness
10,19,240,dispassionate,0,Disgust
3,15,240,dispassionate,0,Sadness
12,10,240,dispassionate,0,Sadness
6,14,240,dispassionate,0,Disgust
2,4,55,illumination,0,Joy
1,9,55,illumination,0,Surprise
10,25,55,illumination,0,Anticipation
6,39,55,illumination,0,Joy
5,8,55,illumination,0,Joy
4,5,55,illumination,0,Anticipation
12,28,55,illumination,0,Joy
26,14,55,illumination,0,Joy
17,6,55,illumination,0,Joy
19,3,55,illumination,0,Joy
8,20,431,intact,0,Disgust
4,5,431,intact,0,Trust
12,12,431,intact,0,Trust
11,14,431,intact,0,Trust
1,8,431,intact,0,Trust
2,6,431,intact,0,Trust
19,4,431,intact,0,Anticipation
10,19,431,intact,0,Disgust
6,9,431,intact,0,Trust
3,11,431,intact,0,Fear
2,3,56,heroism,0,Joy
13,25,56,heroism,0,Joy
6,11,56,heroism,0,Joy
11,17,56,heroism,0,Joy
12,18,56,heroism,0,Trust
4,4,56,heroism,0,Joy
10,22,56,heroism,0,Joy
1,6,56,heroism,0,Joy
19,4,56,heroism,0,Joy
24,36,56,heroism,0,Trust
11,13,241,doubtless,0,Trust
1,4,241,doubtless,0,Trust
32,10,241,doubtless,0,Trust
8,33,241,doubtless,0,Trust
7,5,241,doubtless,0,Trust
4,5,241,doubtless,0,Trust
16,4,241,doubtless,0,Trust
5,15,241,doubtless,0,Anticipation
10,20,241,doubtless,0,Fear
6,15,241,doubtless,0,Trust
30,14,432,reassure,0,Trust
1,5,432,reassure,0,Trust
4,4,432,reassure,0,Trust
11,7,432,reassure,0,Trust
10,20,432,reassure,0,Sadness
17,4,432,reassure,0,Trust
13,20,432,reassure,0,Fear
3,19,432,reassure,0,Trust
7,6,432,reassure,0,Trust
8,8,432,reassure,0,Trust
4,4,242,belt,0,Anger
12,16,242,belt,0,Anger
8,23,242,belt,0,Trust
1,8,242,belt,0,Anger
15,7,242,belt,0,Fear
6,8,242,belt,0,Trust
2,8,242,belt,0,Trust
10,8,242,belt,0,Anticipation
11,50,242,belt,0,Trust
14,18,242,belt,0,Joy
19,5,57,heavenly,0,Joy
10,20,57,heavenly,0,Joy
11,9,57,heavenly,0,Joy
23,4,57,heavenly,0,Joy
4,5,57,heavenly,0,Joy
6,10,57,heavenly,0,Joy
8,10,57,heavenly,0,Joy
3,19,57,heavenly,0,Trust
1,6,57,heavenly,0,Joy
2,3,57,heavenly,0,Joy
3,15,433,reassurance,0,Joy
4,4,433,reassurance,0,Trust
1,5,433,reassurance,0,Trust
19,5,433,reassurance,0,Fear
8,7,433,reassurance,0,Trust
10,20,433,reassurance,0,Surprise
11,82,433,reassurance,0,Trust
13,27,433,reassurance,0,Sadness
7,7,433,reassurance,0,Trust
14,12,433,reassurance,0,Trust
16,5,243,dispel,0,Disgust
6,20,243,dispel,0,Fear
1,14,243,dispel,0,Anticipation
3,16,243,dispel,0,Disgust
12,77,243,dispel,0,Fear
19,4,243,dispel,0,Disgust
14,10,243,dispel,0,Anger
11,36,243,dispel,0,Fear
10,21,243,dispel,0,Fear
4,16,243,dispel,0,Trust
11,29,434,reparation,0,Trust
15,5,434,reparation,0,Surprise
12,37,434,reparation,0,Anticipation
16,3,434,reparation,0,Trust
4,7,434,reparation,0,Anticipation
10,21,434,reparation,0,Fear
13,32,434,reparation,0,Trust
24,22,434,reparation,0,Trust
1,6,434,reparation,0,Trust
6,73,434,reparation,0,Trust
2,16,58,generosity,0,Surprise
13,17,58,generosity,0,Sadness
16,4,58,generosity,0,Joy
11,38,58,generosity,0,Trust
10,19,58,generosity,0,Anticipation
6,33,58,generosity,0,Trust
8,83,58,generosity,0,Joy
4,4,58,generosity,0,Joy
1,5,58,generosity,0,Joy
17,4,58,generosity,0,Joy
11,13,244,oust,0,Fear
4,7,244,oust,0,Surprise
6,21,244,oust,0,Fear
13,24,244,oust,0,Trust
2,6,244,oust,0,Disgust
10,18,244,oust,0,Anticipation
15,30,244,oust,0,Disgust
12,13,244,oust,0,Surprise
1,5,244,oust,0,Anger
26,16,244,oust,0,Anger
3,20,435,beautiful,0,Joy
10,92,435,beautiful,0,Joy
4,4,435,beautiful,0,Joy
16,4,435,beautiful,0,Joy
17,4,435,beautiful,0,Joy
8,23,435,beautiful,0,Joy
11,40,435,beautiful,0,Joy
19,4,435,beautiful,0,Joy
13,16,435,beautiful,0,Joy
1,4,435,beautiful,0,Joy
4,4,436,beauty,0,Joy
17,4,436,beauty,0,Joy
11,17,436,beauty,0,Joy
10,25,436,beauty,0,Joy
3,30,436,beauty,0,Joy
14,7,436,beauty,0,Joy
6,27,436,beauty,0,Joy
9,8,436,beauty,0,Joy
8,9,436,beauty,0,Joy
1,5,436,beauty,0,Joy
13,23,59,forsaken,0,Surprise
7,8,59,forsaken,0,Anger
4,4,59,forsaken,0,Sadness
5,9,59,forsaken,0,Sadness
12,13,59,forsaken,0,Sadness
14,11,59,forsaken,0,Sadness
6,9,59,forsaken,0,Trust
3,20,59,forsaken,0,Fear
1,5,59,forsaken,0,Sadness
10,21,59,forsaken,0,Sadness
19,3,245,worm,0,Fear
12,13,245,worm,0,Disgust
10,21,245,worm,0,Joy
1,5,245,worm,0,Disgust
7,10,245,worm,0,Surprise
24,23,245,worm,0,Fear
4,4,245,worm,0,Disgust
17,3,245,worm,0,Disgust
2,4,245,worm,0,Disgust
6,19,245,worm,0,Disgust
11,17,60,flog,0,Anger
10,24,60,flog,0,Fear
4,5,60,flog,0,Anger
14,16,60,flog,0,Sadness
13,23,60,flog,0,Fear
7,5,60,flog,0,Anger
12,12,60,flog,0,Anger
6,67,60,flog,0,Anger
8,28,60,flog,0,Fear
1,6,60,flog,0,Trust
6,47,246,culinary,0,Trust
10,112,246,culinary,0,Fear
3,20,246,culinary,0,Fear
5,8,246,culinary,0,Joy
11,17,246,culinary,0,Trust
8,23,246,culinary,0,Joy
4,5,246,culinary,0,Joy
16,6,246,culinary,0,Anticipation
1,5,246,culinary,0,Anticipation
13,23,246,culinary,0,Surprise
17,7,437,battery,0,Anger
8,30,437,battery,0,Trust
3,16,437,battery,0,Trust
10,17,437,battery,0,Trust
13,44,437,battery,0,Trust
7,9,437,battery,0,Anger
6,33,437,battery,0,Trust
4,8,437,battery,0,Anger
11,6,437,battery,0,Trust
16,7,437,battery,0,Fear
8,19,247,prediction,0,Anticipation
10,23,247,prediction,0,Disgust
14,6,247,prediction,0,Anticipation
4,3,247,prediction,0,Anticipation
12,12,247,prediction,0,Anticipation
6,68,247,prediction,0,Anticipation
1,5,247,prediction,0,Anticipation
5,12,247,prediction,0,Anticipation
19,4,247,prediction,0,Anticipation
11,7,247,prediction,0,Anticipation
1,5,61,fiesta,0,Joy
3,22,61,fiesta,0,Trust
11,46,61,fiesta,0,Joy
12,10,61,fiesta,0,Joy
6,70,61,fiesta,0,Joy
10,9,61,fiesta,0,Anticipation
9,5,61,fiesta,0,Disgust
4,4,61,fiesta,0,Joy
17,4,61,fiesta,0,Joy
14,17,61,fiesta,0,Surprise
10,57,438,rue,0,Trust
15,18,438,rue,0,Sadness
3,16,438,rue,0,Sadness
11,14,438,rue,0,Sadness
7,7,438,rue,0,Anger
13,17,438,rue,0,Trust
8,34,438,rue,0,Disgust
16,4,438,rue,0,Sadness
4,13,438,rue,0,Sadness
17,6,438,rue,0,Sadness
11,69,439,battalion,0,Trust
16,6,439,battalion,0,Trust
10,18,439,battalion,0,Trust
1,4,439,battalion,0,Anger
3,12,439,battalion,0,Fear
17,5,439,battalion,0,Fear
7,6,439,battalion,0,Fear
14,14,439,battalion,0,Trust
6,9,439,battalion,0,Trust
4,8,439,battalion,0,Trust
1,5,62,extermination,0,Sadness
2,7,62,extermination,0,Fear
11,27,62,extermination,0,Disgust
6,17,62,extermination,0,Disgust
3,10,62,extermination,0,Trust
8,11,62,extermination,0,Fear
10,28,62,extermination,0,Disgust
13,20,62,extermination,0,Surprise
14,11,62,extermination,0,Anger
4,4,62,extermination,0,Disgust
8,11,248,predict,0,Anticipation
11,23,248,predict,0,Anticipation
6,8,248,predict,0,Anticipation
13,30,248,predict,0,Trust
3,24,248,predict,0,Sadness
2,12,248,predict,0,Anticipation
4,5,248,predict,0,Anticipation
10,24,248,predict,0,Trust
12,58,248,predict,0,Anticipation
1,5,248,predict,0,Anticipation
4,6,63,exterminate,0,Disgust
1,6,63,exterminate,0,Sadness
8,24,63,exterminate,0,Fear
12,16,63,exterminate,0,Disgust
9,12,63,exterminate,0,Sadness
6,23,63,exterminate,0,Disgust
23,3,63,exterminate,0,Disgust
16,4,63,exterminate,0,Anger
10,18,63,exterminate,0,Sadness
11,16,63,exterminate,0,Disgust
11,15,440,safeguard,0,Trust
1,4,440,safeguard,0,Trust
16,4,440,safeguard,0,Trust
4,4,440,safeguard,0,Trust
3,19,440,safeguard,0,Trust
12,11,440,safeguard,0,Trust
10,19,440,safeguard,0,Trust
6,23,440,safeguard,0,Trust
13,22,440,safeguard,0,Trust
34,4,440,safeguard,0,Fear
6,71,249,wither,0,Fear
7,9,249,wither,0,Sadness
13,20,249,wither,0,Disgust
11,18,249,wither,0,Sadness
14,13,249,wither,0,Sadness
4,5,249,wither,0,Sadness
1,5,249,wither,0,Sadness
16,6,249,wither,0,Sadness
2,6,249,wither,0,Sadness
10,69,249,wither,0,Fear
10,78,64,exasperation,0,Anger
8,12,64,exasperation,0,Anger
11,17,64,exasperation,0,Anger
12,25,64,exasperation,0,Anticipation
16,4,64,exasperation,0,Disgust
1,7,64,exasperation,0,Anger
13,24,64,exasperation,0,Disgust
6,16,64,exasperation,0,Anger
4,6,64,exasperation,0,Anger
25,34,64,exasperation,0,Disgust
16,4,250,withered,0,Sadness
6,24,250,withered,0,Sadness
3,15,250,withered,0,Disgust
4,4,250,withered,0,Sadness
2,4,250,withered,0,Sadness
10,17,250,withered,0,Fear
13,30,250,withered,0,Fear
1,5,250,withered,0,Sadness
14,17,250,withered,0,Sadness
11,25,250,withered,0,Disgust
4,4,441,sag,0,Sadness
5,11,441,sag,0,Sadness
7,7,441,sag,0,Sadness
10,21,441,sag,0,Anticipation
16,4,441,sag,0,Sadness
6,32,441,sag,0,Sadness
14,30,441,sag,0,Trust
8,34,441,sag,0,Sadness
1,10,441,sag,0,Sadness
21,3,441,sag,0,Sadness
3,14,65,evil,0,Fear
8,15,65,evil,0,Fear
16,4,65,evil,0,Fear
4,7,65,evil,0,Fear
1,7,65,evil,0,Fear
6,16,65,evil,0,Fear
5,11,65,evil,0,Anger
10,18,65,evil,0,Fear
11,8,65,evil,0,Fear
15,5,65,evil,0,Fear
6,11,251,patron,0,Trust
15,4,251,patron,0,Trust
1,4,251,patron,0,Trust
12,96,251,patron,0,Joy
17,4,251,patron,0,Trust
10,25,251,patron,0,Anger
4,4,251,patron,0,Trust
19,4,251,patron,0,Joy
14,17,251,patron,0,Trust
5,8,251,patron,0,Trust
4,4,442,scorn,0,Anger
13,19,442,scorn,0,Disgust
1,5,442,scorn,0,Disgust
16,4,442,scorn,0,Disgust
14,11,442,scorn,0,Disgust
10,19,442,scorn,0,Disgust
2,4,442,scorn,0,Anger
6,26,442,scorn,0,Disgust
3,13,442,scorn,0,Sadness
8,14,442,scorn,0,Disgust
16,5,66,earthquake,0,Fear
11,26,66,earthquake,0,Fear
8,7,66,earthquake,0,Fear
14,6,66,earthquake,0,Fear
10,23,66,earthquake,0,Fear
4,5,66,earthquake,0,Surprise
6,15,66,earthquake,0,Fear
3,12,66,earthquake,0,Fear
12,13,66,earthquake,0,Fear
1,6,66,earthquake,0,Fear
12,33,443,blindly,0,Disgust
6,47,443,blindly,0,Fear
17,5,443,blindly,0,Fear
1,6,443,blindly,0,Fear
14,10,443,blindly,0,Trust
10,30,443,blindly,0,Disgust
13,18,443,blindly,0,Disgust
8,38,443,blindly,0,Trust
11,8,443,blindly,0,Sadness
4,5,443,blindly,0,Surprise
26,13,67,dogma,0,Disgust
16,6,67,dogma,0,Trust
1,5,67,dogma,0,Trust
4,5,67,dogma,0,Disgust
11,17,67,dogma,0,Trust
10,31,67,dogma,0,Disgust
6,18,67,dogma,0,Trust
8,32,67,dogma,0,Trust
19,3,67,dogma,0,Trust
5,9,67,dogma,0,Trust
11,11,252,disintegrate,0,Fear
6,21,252,disintegrate,0,Anger
4,4,252,disintegrate,0,Disgust
15,8,252,disintegrate,0,Fear
14,13,252,disintegrate,0,Sadness
10,21,252,disintegrate,0,Trust
1,7,252,disintegrate,0,Surprise
2,5,252,disintegrate,0,Sadness
13,22,252,disintegrate,0,Disgust
25,21,252,disintegrate,0,Fear
8,15,444,overture,0,Joy
4,6,444,overture,0,Anticipation
7,6,444,overture,0,Disgust
13,18,444,overture,0,Disgust
14,14,444,overture,0,Trust
16,6,444,overture,0,Anticipation
6,54,444,overture,0,Trust
10,19,444,overture,0,Anticipation
3,14,444,overture,0,Trust
11,18,444,overture,0,Trust
8,7,68,displeased,0,Disgust
1,5,68,displeased,0,Sadness
12,13,68,displeased,0,Anger
4,5,68,displeased,0,Anger
13,43,68,displeased,0,Sadness
11,6,68,displeased,0,Disgust
19,4,68,displeased,0,Disgust
6,25,68,displeased,0,Sadness
2,5,68,displeased,0,Disgust
10,53,68,displeased,0,Disgust
26,15,253,provocation,0,Anger
14,14,253,provocation,0,Anger
10,19,253,provocation,0,Fear
7,25,253,provocation,0,Anger
9,8,253,provocation,0,Anticipation
4,4,253,provocation,0,Anger
8,9,253,provocation,0,Anger
